,bayid,deviceid,description1,disabilityext1,duration1,effectiveonph1,endtime1,exemption1,fromday1,starttime1,today1,typedesc1,description2,disabilityext2,duration2,effectiveonph2,endtime2,exemption2,fromday2,starttime2,today2,typedesc2,description3,disabilityext3,duration3,effectiveonph3,endtime3,fromday3,starttime3,today3,typedesc3,description4,description5,description6,disabilityext4,disabilityext5,disabilityext6,duration4,duration5,duration6,effectiveonph4,effectiveonph5,effectiveonph6,endtime4,endtime5,endtime6,fromday4,fromday5,fromday6,starttime4,starttime5,starttime6,today4,today5,today6,typedesc4,typedesc5,typedesc6,exemption4,exemption5,exemption3,db_read_time
94,8102,25481,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
95,8116,25495,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
96,7054,30157,1P TKT A M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Ticket A,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
97,4680,27200,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
98,4677,27198,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
99,8622,27991,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
100,2639,24496,2P M-F 7.30 - 9AM,240,120,0,09:00:00,,1,07:30:00,5,2P,P 10MINS M-F 9-10AM,20,10,0,10:00:00,,1,09:00:00,5,P 10 Mins,2P M-F 10AM - 3PM,240,120,0,15:00:00,1,10:00:00,5,2P,P 10MINS M-F 3-4.30PM,2P M-F 4.30 - 6.30PM,2P SAT 7:30-12:30,20,240,240,10,120,120,0,0,0,16:30:00,18:30:00,12:30:00,1,1,6,15:00:00,16:30:00,07:30:00,5,5,6,P 10 Mins,2P,2P,,,,2021-08-02 20:40:13.189735
101,3092,24870,1P RPA M-SUN 7:30-23:00,120,60,0,23:00:00,Residents Permit Accepted,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
102,3144,29882,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
103,1238,30112,1P MTR M-F 10:00-16:00,120,60,0,16:00:00,,1,10:00:00,5,1P Meter,2P MTR M-F 19:00-20:30,240,120,0,20:30:00,,1,19:00:00,5,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,2P MTR SAT 6.30PM - 8.30PM,,,240,,,120,,,0,,,20:30:00,,,6,,,18:30:00,,,6,,,2P Meter,,,,,,2021-08-02 20:40:13.189735
104,3146,29783,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
105,595,27454,P DIS ONLY 20.30 - 23.59,0,1440,1,23:59:59,,1,20:30:00,0,Disabled Only,2P DIS 7.30 - 8.30PM,0,120,1,20:30:00,,1,07:30:00,0,2P Disabled Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
106,8614,27983,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
107,3156,26011,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
108,8019,25394,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
109,3013,24670,1/2P M-F 7:30-18:30,60,30,0,18:30:00,,1,07:30:00,5,1/2P,2P S-S 7:30-18:30,240,120,0,18:30:00,,6,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
110,1545,23797,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
111,6847,24690,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
112,8104,25483,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
113,4283,23986,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
114,8111,25490,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
115,8086,25465,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
116,4286,23813,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
117,8171,25550,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
118,4679,27199,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
119,6327,23998,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
120,2890,24617,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
121,6825,24687,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
122,8170,25549,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
123,8550,27928,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
124,7988,25367,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
125,8036,25415,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
126,8600,27969,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
127,2635,26330,2P M-F 7.30 - 9AM,240,120,0,09:00:00,,1,07:30:00,5,2P,P 10MINS M-F 9-10AM,20,10,0,10:00:00,,1,09:00:00,5,P 10 Mins,2P M-F 10AM - 3PM,240,120,0,15:00:00,1,10:00:00,5,2P,P 10MINS M-F 3-4.30PM,2P M-F 4.30 - 6.30PM,2P SAT 7:30-12:30,20,240,240,10,120,120,0,0,0,16:30:00,18:30:00,12:30:00,1,1,6,15:00:00,16:30:00,07:30:00,5,5,6,P 10 Mins,2P,2P,,,,2021-08-02 20:40:13.189735
128,8601,27970,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
129,8095,25474,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
130,8016,25391,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
131,8093,25472,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
132,4110,25129,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
133,6570,30325,P 05MINS M-F 7.30AM-9.30AM,10,5,0,09:30:00,,1,07:30:00,5,P 05 Min,2P MTR M-F 9.30-3.00,240,120,0,15:00:00,,1,09:30:00,5,2P Meter,P 05MINS M-F 3PM-4.30PM,10,5,0,16:30:00,1,15:00:00,5,P 05 Min,2P MTR M-F 4.30-6.30,2P MTR SAT 7.30-18.30,,240,240,,120,120,,0,0,,18:30:00,18:30:00,,1,6,,16:30:00,07:30:00,,5,6,,2P Meter,2P Meter,,,,,2021-08-02 20:40:13.189735
134,6277,30658,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
135,1254,30111,2P MTR M-F 10:00-16:00,240,120,0,16:00:00,,1,10:00:00,5,2P Meter,2P MTR M-F 19:00-20:30,240,120,0,20:30:00,,1,19:00:00,5,2P Meter,2P MTR SAT 7:30-20:30,240,120,0,20:30:00,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
136,6229,30312,LZ 30M 722 M-Su 7:30-18:30,0,30,0,18:30:00,,1,07:30:00,0,Loading Zone 30M 722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
137,6143,30231,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
138,6650,30287,Loading Zone 60mins,0,60,1,23:59:59,,1,00:00:00,0,Loading Zone 1HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
139,986,26171,LZ 30MINS -722 - M-F 7.30-19.30,0,30,0,19:30:00,,1,07:30:00,5,Loading Zone 30M 722,1P SAT 7:30-19:30,120,60,0,19:30:00,,6,07:30:00,6,1P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
140,4105,24664,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
141,4273,24585,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
142,8560,27933,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
143,8458,27645,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
144,8164,25543,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
145,8646,28015,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
146,3348,28583,1/2P RPA M-F 7:30-18:30,60,30,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,1/2P,1/2P RPA SAT 7:30-12:30,60,30,0,12:30:00,Residents Permit Accepted,6,07:30:00,6,1/2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
147,8107,25486,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
148,1382,28538,P/5 M-SUN 0:00-23:59 - No Park,10,5,0,23:59:00,,1,00:00:00,0,P/ 05 Min - No Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
149,8173,25552,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
150,984,27293,LZ 30MINS -722 - M-F 7.30-19.30,0,30,0,19:30:00,,1,07:30:00,5,Loading Zone 30M 722,1P SAT 7:30-19:30,120,60,0,19:30:00,,6,07:30:00,6,1P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
151,4270,24584,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
152,8309,27202,1P M-SUN 7:30AM-10PM,120,60,1,22:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
153,8652,28021,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
154,5572,29551,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
155,7993,25372,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
156,7982,25361,2P TKT M-SUN7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
157,4269,24589,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
158,8103,25482,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
159,8037,25416,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
160,8008,25396,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
161,8172,25551,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
162,8185,25564,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
163,8680,28039,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
164,8616,27985,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
165,699,26510,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
166,8651,28020,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
167,696,26120,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
168,700,26352,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
169,8521,27893,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
170,701,26511,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
171,1115,23645,P 10 MINUTES,20,10,1,23:59:59,None,1,07:30:00,0,P 10 Mins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
172,8026,25405,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
173,8079,25458,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
174,8106,25485,2P M-SUN 7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
175,8432,27793,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
176,8768,28045,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
177,2891,24621,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
178,8640,28009,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
179,702,23688,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
180,3926,29588,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
181,8650,28019,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
182,8608,27977,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
183,8545,27907,2Mins P 7:30am-9am M-F,5,2,0,09:00:00,,1,07:30:00,5,P 02 Mins,4P RPA 9am-3pm M-F,480,240,0,15:00:00,Resident Permit Area 1B,1,09:00:00,5,4P,2Mins P 3pm-4pm M-F,5,2,0,16:00:00,1,15:00:00,5,P 02 Mins,4P RPA 4pm-11pm M-F,4P RPA 7:30am-11pm SAT-SUN,,480,480,,240,240,,0,0,,23:00:00,23:00:00,,1,6,,16:00:00,07:30:00,,5,0,,4P,4P,,Resident Permit Area 1B,Resident Permit Area 1B,,2021-08-02 20:40:13.189735
184,8665,28032,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
