bay_id,db_read_time,status,date,hour,min,dow,dayOfWeek
1005,2021-07-08 12:01:23,Unoccupied,2021-07-08,12,1,3,Thu
1002,2021-07-08 12:16:23,Present,2021-07-08,12,16,3,Thu
1003,2021-07-08 12:31:23,Unoccupied,2021-07-08,12,31,3,Thu
999,2021-07-08 12:46:23,Unoccupied,2021-07-08,12,46,3,Thu
999,2021-07-08 13:01:23,Unoccupied,2021-07-08,13,1,3,Thu
1005,2021-07-08 13:16:23,Present,2021-07-08,13,16,3,Thu
1000,2021-07-08 13:31:23,Unoccupied,2021-07-08,13,31,3,Thu
999,2021-07-08 13:46:23,Present,2021-07-08,13,46,3,Thu
999,2021-07-08 14:01:23,Unoccupied,2021-07-08,14,1,3,Thu
1005,2021-07-08 14:16:23,Unoccupied,2021-07-08,14,16,3,Thu
1002,2021-07-08 14:31:23,Present,2021-07-08,14,31,3,Thu
1002,2021-07-08 14:46:23,Present,2021-07-08,14,46,3,Thu
1003,2021-07-08 15:01:23,Unoccupied,2021-07-08,15,1,3,Thu
1002,2021-07-08 15:16:23,Unoccupied,2021-07-08,15,16,3,Thu
1005,2021-07-08 15:31:23,Present,2021-07-08,15,31,3,Thu
1004,2021-07-08 15:46:23,Present,2021-07-08,15,46,3,Thu
1004,2021-07-08 16:01:23,Unoccupied,2021-07-08,16,1,3,Thu
1004,2021-07-08 16:16:23,Present,2021-07-08,16,16,3,Thu
999,2021-07-08 16:31:23,Present,2021-07-08,16,31,3,Thu
1002,2021-07-08 16:46:23,Present,2021-07-08,16,46,3,Thu
1005,2021-07-08 17:01:23,Present,2021-07-08,17,1,3,Thu
999,2021-07-08 17:16:23,Unoccupied,2021-07-08,17,16,3,Thu
1003,2021-07-08 17:31:23,Unoccupied,2021-07-08,17,31,3,Thu
1000,2021-07-08 17:46:23,Unoccupied,2021-07-08,17,46,3,Thu
998,2021-07-08 18:01:23,Present,2021-07-08,18,1,3,Thu
1001,2021-07-08 18:16:23,Present,2021-07-08,18,16,3,Thu
1001,2021-07-08 18:31:23,Unoccupied,2021-07-08,18,31,3,Thu
1002,2021-07-08 18:46:23,Unoccupied,2021-07-08,18,46,3,Thu
1001,2021-07-08 19:01:23,Unoccupied,2021-07-08,19,1,3,Thu
1001,2021-07-08 19:16:23,Unoccupied,2021-07-08,19,16,3,Thu
1005,2021-07-08 19:31:23,Unoccupied,2021-07-08,19,31,3,Thu
999,2021-07-08 19:46:23,Present,2021-07-08,19,46,3,Thu
1004,2021-07-08 20:01:23,Present,2021-07-08,20,1,3,Thu
1003,2021-07-08 20:16:23,Present,2021-07-08,20,16,3,Thu
1004,2021-07-08 20:31:23,Present,2021-07-08,20,31,3,Thu
1005,2021-07-08 20:46:23,Present,2021-07-08,20,46,3,Thu
1002,2021-07-08 21:01:23,Present,2021-07-08,21,1,3,Thu
1005,2021-07-08 21:16:23,Unoccupied,2021-07-08,21,16,3,Thu
1005,2021-07-08 21:31:23,Unoccupied,2021-07-08,21,31,3,Thu
1004,2021-07-08 21:46:23,Present,2021-07-08,21,46,3,Thu
1001,2021-07-08 22:01:23,Unoccupied,2021-07-08,22,1,3,Thu
998,2021-07-08 22:16:23,Unoccupied,2021-07-08,22,16,3,Thu
1005,2021-07-08 22:31:23,Unoccupied,2021-07-08,22,31,3,Thu
1002,2021-07-08 22:46:23,Unoccupied,2021-07-08,22,46,3,Thu
1001,2021-07-08 23:01:23,Unoccupied,2021-07-08,23,1,3,Thu
1003,2021-07-08 23:16:23,Present,2021-07-08,23,16,3,Thu
1002,2021-07-08 23:31:23,Present,2021-07-08,23,31,3,Thu
999,2021-07-08 23:46:23,Present,2021-07-08,23,46,3,Thu
1003,2021-07-09 00:01:23,Present,2021-07-09,0,1,4,Fri
999,2021-07-09 00:16:23,Unoccupied,2021-07-09,0,16,4,Fri
1001,2021-07-09 00:31:23,Present,2021-07-09,0,31,4,Fri
999,2021-07-09 00:46:23,Unoccupied,2021-07-09,0,46,4,Fri
1003,2021-07-09 01:01:23,Unoccupied,2021-07-09,1,1,4,Fri
1004,2021-07-09 01:16:23,Unoccupied,2021-07-09,1,16,4,Fri
1005,2021-07-09 01:31:23,Present,2021-07-09,1,31,4,Fri
1005,2021-07-09 01:46:23,Unoccupied,2021-07-09,1,46,4,Fri
1000,2021-07-09 02:01:23,Unoccupied,2021-07-09,2,1,4,Fri
998,2021-07-09 02:16:23,Present,2021-07-09,2,16,4,Fri
1005,2021-07-09 02:31:23,Present,2021-07-09,2,31,4,Fri
1004,2021-07-09 02:46:23,Present,2021-07-09,2,46,4,Fri
1004,2021-07-09 03:01:23,Present,2021-07-09,3,1,4,Fri
1004,2021-07-09 03:16:23,Present,2021-07-09,3,16,4,Fri
1005,2021-07-09 03:31:23,Unoccupied,2021-07-09,3,31,4,Fri
998,2021-07-09 03:46:23,Unoccupied,2021-07-09,3,46,4,Fri
1001,2021-07-09 04:01:23,Unoccupied,2021-07-09,4,1,4,Fri
1003,2021-07-09 04:16:23,Unoccupied,2021-07-09,4,16,4,Fri
1004,2021-07-09 04:31:23,Present,2021-07-09,4,31,4,Fri
998,2021-07-09 04:46:23,Unoccupied,2021-07-09,4,46,4,Fri
1004,2021-07-09 05:01:23,Unoccupied,2021-07-09,5,1,4,Fri
1001,2021-07-09 05:16:23,Unoccupied,2021-07-09,5,16,4,Fri
1000,2021-07-09 05:31:23,Present,2021-07-09,5,31,4,Fri
1005,2021-07-09 05:46:23,Unoccupied,2021-07-09,5,46,4,Fri
1005,2021-07-09 06:01:23,Present,2021-07-09,6,1,4,Fri
999,2021-07-09 06:16:23,Present,2021-07-09,6,16,4,Fri
1005,2021-07-09 06:31:23,Unoccupied,2021-07-09,6,31,4,Fri
1003,2021-07-09 06:46:23,Unoccupied,2021-07-09,6,46,4,Fri
1001,2021-07-09 07:01:23,Unoccupied,2021-07-09,7,1,4,Fri
1002,2021-07-09 07:16:23,Present,2021-07-09,7,16,4,Fri
1004,2021-07-09 07:31:23,Present,2021-07-09,7,31,4,Fri
1001,2021-07-09 07:46:23,Present,2021-07-09,7,46,4,Fri
1000,2021-07-09 08:01:23,Unoccupied,2021-07-09,8,1,4,Fri
1000,2021-07-09 08:16:23,Present,2021-07-09,8,16,4,Fri
1004,2021-07-09 08:31:23,Unoccupied,2021-07-09,8,31,4,Fri
998,2021-07-09 08:46:23,Present,2021-07-09,8,46,4,Fri
1005,2021-07-09 09:01:23,Present,2021-07-09,9,1,4,Fri
998,2021-07-09 09:16:23,Unoccupied,2021-07-09,9,16,4,Fri
1005,2021-07-09 09:31:23,Present,2021-07-09,9,31,4,Fri
998,2021-07-09 09:46:23,Unoccupied,2021-07-09,9,46,4,Fri
1005,2021-07-09 10:01:23,Present,2021-07-09,10,1,4,Fri
1003,2021-07-09 10:16:23,Unoccupied,2021-07-09,10,16,4,Fri
1003,2021-07-09 10:31:23,Present,2021-07-09,10,31,4,Fri
998,2021-07-09 10:46:23,Unoccupied,2021-07-09,10,46,4,Fri
1001,2021-07-09 11:01:23,Unoccupied,2021-07-09,11,1,4,Fri
1003,2021-07-09 11:16:23,Unoccupied,2021-07-09,11,16,4,Fri
998,2021-07-09 11:31:23,Unoccupied,2021-07-09,11,31,4,Fri
1002,2021-07-09 11:46:23,Present,2021-07-09,11,46,4,Fri
1005,2021-07-09 12:01:23,Unoccupied,2021-07-09,12,1,4,Fri
1002,2021-07-09 12:16:23,Unoccupied,2021-07-09,12,16,4,Fri
999,2021-07-09 12:31:23,Unoccupied,2021-07-09,12,31,4,Fri
998,2021-07-09 12:46:23,Unoccupied,2021-07-09,12,46,4,Fri
1003,2021-07-09 13:01:23,Unoccupied,2021-07-09,13,1,4,Fri
1002,2021-07-09 13:16:23,Unoccupied,2021-07-09,13,16,4,Fri
999,2021-07-09 13:31:23,Present,2021-07-09,13,31,4,Fri
1003,2021-07-09 13:46:23,Present,2021-07-09,13,46,4,Fri
999,2021-07-09 14:01:23,Unoccupied,2021-07-09,14,1,4,Fri
1001,2021-07-09 14:16:23,Present,2021-07-09,14,16,4,Fri
1000,2021-07-09 14:31:23,Present,2021-07-09,14,31,4,Fri
1003,2021-07-09 14:46:23,Present,2021-07-09,14,46,4,Fri
1005,2021-07-09 15:01:23,Present,2021-07-09,15,1,4,Fri
1002,2021-07-09 15:16:23,Unoccupied,2021-07-09,15,16,4,Fri
1000,2021-07-09 15:31:23,Present,2021-07-09,15,31,4,Fri
1005,2021-07-09 15:46:23,Unoccupied,2021-07-09,15,46,4,Fri
1004,2021-07-09 16:01:23,Present,2021-07-09,16,1,4,Fri
998,2021-07-09 16:16:23,Unoccupied,2021-07-09,16,16,4,Fri
1004,2021-07-09 16:31:23,Present,2021-07-09,16,31,4,Fri
1005,2021-07-09 16:46:23,Present,2021-07-09,16,46,4,Fri
1005,2021-07-09 17:01:23,Unoccupied,2021-07-09,17,1,4,Fri
1000,2021-07-09 17:16:23,Unoccupied,2021-07-09,17,16,4,Fri
1003,2021-07-09 17:31:23,Unoccupied,2021-07-09,17,31,4,Fri
1005,2021-07-09 17:46:23,Unoccupied,2021-07-09,17,46,4,Fri
1001,2021-07-09 18:01:23,Present,2021-07-09,18,1,4,Fri
998,2021-07-09 18:16:23,Unoccupied,2021-07-09,18,16,4,Fri
1004,2021-07-09 18:31:23,Present,2021-07-09,18,31,4,Fri
1000,2021-07-09 18:46:23,Unoccupied,2021-07-09,18,46,4,Fri
1005,2021-07-09 19:01:23,Present,2021-07-09,19,1,4,Fri
1001,2021-07-09 19:16:23,Unoccupied,2021-07-09,19,16,4,Fri
1005,2021-07-09 19:31:23,Unoccupied,2021-07-09,19,31,4,Fri
999,2021-07-09 19:46:23,Unoccupied,2021-07-09,19,46,4,Fri
1000,2021-07-09 20:01:23,Present,2021-07-09,20,1,4,Fri
1005,2021-07-09 20:16:23,Unoccupied,2021-07-09,20,16,4,Fri
1004,2021-07-09 20:31:23,Present,2021-07-09,20,31,4,Fri
1005,2021-07-09 20:46:23,Unoccupied,2021-07-09,20,46,4,Fri
998,2021-07-09 21:01:23,Present,2021-07-09,21,1,4,Fri
1002,2021-07-09 21:16:23,Present,2021-07-09,21,16,4,Fri
1001,2021-07-09 21:31:23,Present,2021-07-09,21,31,4,Fri
999,2021-07-09 21:46:23,Present,2021-07-09,21,46,4,Fri
998,2021-07-09 22:01:23,Present,2021-07-09,22,1,4,Fri
999,2021-07-09 22:16:23,Unoccupied,2021-07-09,22,16,4,Fri
998,2021-07-09 22:31:23,Unoccupied,2021-07-09,22,31,4,Fri
1001,2021-07-09 22:46:23,Present,2021-07-09,22,46,4,Fri
999,2021-07-09 23:01:23,Unoccupied,2021-07-09,23,1,4,Fri
1005,2021-07-09 23:16:23,Present,2021-07-09,23,16,4,Fri
1000,2021-07-09 23:31:23,Present,2021-07-09,23,31,4,Fri
998,2021-07-09 23:46:23,Present,2021-07-09,23,46,4,Fri
1005,2021-07-10 00:01:23,Unoccupied,2021-07-10,0,1,5,Sat
1003,2021-07-10 00:16:23,Unoccupied,2021-07-10,0,16,5,Sat
998,2021-07-10 00:31:23,Present,2021-07-10,0,31,5,Sat
1003,2021-07-10 00:46:23,Present,2021-07-10,0,46,5,Sat
1000,2021-07-10 01:01:23,Unoccupied,2021-07-10,1,1,5,Sat
1000,2021-07-10 01:16:23,Present,2021-07-10,1,16,5,Sat
1001,2021-07-10 01:31:23,Unoccupied,2021-07-10,1,31,5,Sat
1001,2021-07-10 01:46:23,Present,2021-07-10,1,46,5,Sat
1000,2021-07-10 02:01:23,Present,2021-07-10,2,1,5,Sat
1004,2021-07-10 02:16:23,Unoccupied,2021-07-10,2,16,5,Sat
1001,2021-07-10 02:31:23,Unoccupied,2021-07-10,2,31,5,Sat
1000,2021-07-10 02:46:23,Unoccupied,2021-07-10,2,46,5,Sat
1004,2021-07-10 03:01:23,Present,2021-07-10,3,1,5,Sat
999,2021-07-10 03:16:23,Unoccupied,2021-07-10,3,16,5,Sat
998,2021-07-10 03:31:23,Present,2021-07-10,3,31,5,Sat
1002,2021-07-10 03:46:23,Present,2021-07-10,3,46,5,Sat
1001,2021-07-10 04:01:23,Unoccupied,2021-07-10,4,1,5,Sat
1000,2021-07-10 04:16:23,Unoccupied,2021-07-10,4,16,5,Sat
998,2021-07-10 04:31:23,Present,2021-07-10,4,31,5,Sat
1004,2021-07-10 04:46:23,Present,2021-07-10,4,46,5,Sat
1004,2021-07-10 05:01:23,Unoccupied,2021-07-10,5,1,5,Sat
1005,2021-07-10 05:16:23,Unoccupied,2021-07-10,5,16,5,Sat
1005,2021-07-10 05:31:23,Present,2021-07-10,5,31,5,Sat
1003,2021-07-10 05:46:23,Present,2021-07-10,5,46,5,Sat
999,2021-07-10 06:01:23,Present,2021-07-10,6,1,5,Sat
998,2021-07-10 06:16:23,Unoccupied,2021-07-10,6,16,5,Sat
1005,2021-07-10 06:31:23,Unoccupied,2021-07-10,6,31,5,Sat
1000,2021-07-10 06:46:23,Unoccupied,2021-07-10,6,46,5,Sat
999,2021-07-10 07:01:23,Present,2021-07-10,7,1,5,Sat
998,2021-07-10 07:16:23,Present,2021-07-10,7,16,5,Sat
998,2021-07-10 07:31:23,Present,2021-07-10,7,31,5,Sat
1003,2021-07-10 07:46:23,Unoccupied,2021-07-10,7,46,5,Sat
1000,2021-07-10 08:01:23,Present,2021-07-10,8,1,5,Sat
1000,2021-07-10 08:16:23,Present,2021-07-10,8,16,5,Sat
1003,2021-07-10 08:31:23,Unoccupied,2021-07-10,8,31,5,Sat
1001,2021-07-10 08:46:23,Present,2021-07-10,8,46,5,Sat
1000,2021-07-10 09:01:23,Unoccupied,2021-07-10,9,1,5,Sat
1005,2021-07-10 09:16:23,Unoccupied,2021-07-10,9,16,5,Sat
1001,2021-07-10 09:31:23,Unoccupied,2021-07-10,9,31,5,Sat
1002,2021-07-10 09:46:23,Unoccupied,2021-07-10,9,46,5,Sat
1004,2021-07-10 10:01:23,Present,2021-07-10,10,1,5,Sat
1005,2021-07-10 10:16:23,Present,2021-07-10,10,16,5,Sat
999,2021-07-10 10:31:23,Present,2021-07-10,10,31,5,Sat
1001,2021-07-10 10:46:23,Unoccupied,2021-07-10,10,46,5,Sat
1005,2021-07-10 11:01:23,Present,2021-07-10,11,1,5,Sat
1005,2021-07-10 11:16:23,Unoccupied,2021-07-10,11,16,5,Sat
1005,2021-07-10 11:31:23,Present,2021-07-10,11,31,5,Sat
998,2021-07-10 11:46:23,Unoccupied,2021-07-10,11,46,5,Sat
1001,2021-07-10 12:01:23,Unoccupied,2021-07-10,12,1,5,Sat
1004,2021-07-10 12:16:23,Unoccupied,2021-07-10,12,16,5,Sat
998,2021-07-10 12:31:23,Present,2021-07-10,12,31,5,Sat
1001,2021-07-10 12:46:23,Unoccupied,2021-07-10,12,46,5,Sat
998,2021-07-10 13:01:23,Unoccupied,2021-07-10,13,1,5,Sat
1005,2021-07-10 13:16:23,Present,2021-07-10,13,16,5,Sat
998,2021-07-10 13:31:23,Unoccupied,2021-07-10,13,31,5,Sat
999,2021-07-10 13:46:23,Present,2021-07-10,13,46,5,Sat
999,2021-07-10 14:01:23,Present,2021-07-10,14,1,5,Sat
1000,2021-07-10 14:16:23,Unoccupied,2021-07-10,14,16,5,Sat
1004,2021-07-10 14:31:23,Unoccupied,2021-07-10,14,31,5,Sat
1005,2021-07-10 14:46:23,Present,2021-07-10,14,46,5,Sat
999,2021-07-10 15:01:23,Present,2021-07-10,15,1,5,Sat
1001,2021-07-10 15:16:23,Unoccupied,2021-07-10,15,16,5,Sat
999,2021-07-10 15:31:23,Unoccupied,2021-07-10,15,31,5,Sat
1002,2021-07-10 15:46:23,Unoccupied,2021-07-10,15,46,5,Sat
1005,2021-07-10 16:01:23,Present,2021-07-10,16,1,5,Sat
1001,2021-07-10 16:16:23,Present,2021-07-10,16,16,5,Sat
999,2021-07-10 16:31:23,Present,2021-07-10,16,31,5,Sat
999,2021-07-10 16:46:23,Present,2021-07-10,16,46,5,Sat
1004,2021-07-10 17:01:23,Present,2021-07-10,17,1,5,Sat
1005,2021-07-10 17:16:23,Unoccupied,2021-07-10,17,16,5,Sat
999,2021-07-10 17:31:23,Present,2021-07-10,17,31,5,Sat
1001,2021-07-10 17:46:23,Unoccupied,2021-07-10,17,46,5,Sat
999,2021-07-10 18:01:23,Unoccupied,2021-07-10,18,1,5,Sat
998,2021-07-10 18:16:23,Present,2021-07-10,18,16,5,Sat
999,2021-07-10 18:31:23,Unoccupied,2021-07-10,18,31,5,Sat
1004,2021-07-10 18:46:23,Present,2021-07-10,18,46,5,Sat
1005,2021-07-10 19:01:23,Unoccupied,2021-07-10,19,1,5,Sat
998,2021-07-10 19:16:23,Present,2021-07-10,19,16,5,Sat
1005,2021-07-10 19:31:23,Unoccupied,2021-07-10,19,31,5,Sat
1005,2021-07-10 19:46:23,Present,2021-07-10,19,46,5,Sat
1003,2021-07-10 20:01:23,Unoccupied,2021-07-10,20,1,5,Sat
1001,2021-07-10 20:16:23,Present,2021-07-10,20,16,5,Sat
1003,2021-07-10 20:31:23,Unoccupied,2021-07-10,20,31,5,Sat
1002,2021-07-10 20:46:23,Unoccupied,2021-07-10,20,46,5,Sat
1000,2021-07-10 21:01:23,Present,2021-07-10,21,1,5,Sat
1001,2021-07-10 21:16:23,Unoccupied,2021-07-10,21,16,5,Sat
998,2021-07-10 21:31:23,Present,2021-07-10,21,31,5,Sat
1004,2021-07-10 21:46:23,Present,2021-07-10,21,46,5,Sat
998,2021-07-10 22:01:23,Unoccupied,2021-07-10,22,1,5,Sat
1001,2021-07-10 22:16:23,Present,2021-07-10,22,16,5,Sat
998,2021-07-10 22:31:23,Present,2021-07-10,22,31,5,Sat
1002,2021-07-10 22:46:23,Present,2021-07-10,22,46,5,Sat
1001,2021-07-10 23:01:23,Unoccupied,2021-07-10,23,1,5,Sat
998,2021-07-10 23:16:23,Present,2021-07-10,23,16,5,Sat
1004,2021-07-10 23:31:23,Present,2021-07-10,23,31,5,Sat
998,2021-07-10 23:46:23,Present,2021-07-10,23,46,5,Sat
1000,2021-07-11 00:01:23,Present,2021-07-11,0,1,6,Sun
1002,2021-07-11 00:16:23,Unoccupied,2021-07-11,0,16,6,Sun
999,2021-07-11 00:31:23,Unoccupied,2021-07-11,0,31,6,Sun
1002,2021-07-11 00:46:23,Present,2021-07-11,0,46,6,Sun
1004,2021-07-11 01:01:23,Unoccupied,2021-07-11,1,1,6,Sun
1005,2021-07-11 01:16:23,Present,2021-07-11,1,16,6,Sun
1005,2021-07-11 01:31:23,Unoccupied,2021-07-11,1,31,6,Sun
1000,2021-07-11 01:46:23,Unoccupied,2021-07-11,1,46,6,Sun
1004,2021-07-11 02:01:23,Unoccupied,2021-07-11,2,1,6,Sun
1001,2021-07-11 02:16:23,Unoccupied,2021-07-11,2,16,6,Sun
1003,2021-07-11 02:31:23,Present,2021-07-11,2,31,6,Sun
999,2021-07-11 02:46:23,Present,2021-07-11,2,46,6,Sun
1000,2021-07-11 03:01:23,Unoccupied,2021-07-11,3,1,6,Sun
999,2021-07-11 03:16:23,Present,2021-07-11,3,16,6,Sun
1002,2021-07-11 03:31:23,Present,2021-07-11,3,31,6,Sun
1005,2021-07-11 03:46:23,Present,2021-07-11,3,46,6,Sun
1002,2021-07-11 04:01:23,Unoccupied,2021-07-11,4,1,6,Sun
1000,2021-07-11 04:16:23,Unoccupied,2021-07-11,4,16,6,Sun
999,2021-07-11 04:31:23,Present,2021-07-11,4,31,6,Sun
998,2021-07-11 04:46:23,Present,2021-07-11,4,46,6,Sun
1000,2021-07-11 05:01:23,Present,2021-07-11,5,1,6,Sun
1003,2021-07-11 05:16:23,Present,2021-07-11,5,16,6,Sun
1000,2021-07-11 05:31:23,Unoccupied,2021-07-11,5,31,6,Sun
999,2021-07-11 05:46:23,Unoccupied,2021-07-11,5,46,6,Sun
999,2021-07-11 06:01:23,Present,2021-07-11,6,1,6,Sun
1005,2021-07-11 06:16:23,Unoccupied,2021-07-11,6,16,6,Sun
1002,2021-07-11 06:31:23,Present,2021-07-11,6,31,6,Sun
1001,2021-07-11 06:46:23,Unoccupied,2021-07-11,6,46,6,Sun
1003,2021-07-11 07:01:23,Unoccupied,2021-07-11,7,1,6,Sun
999,2021-07-11 07:16:23,Present,2021-07-11,7,16,6,Sun
1004,2021-07-11 07:31:23,Unoccupied,2021-07-11,7,31,6,Sun
999,2021-07-11 07:46:23,Unoccupied,2021-07-11,7,46,6,Sun
999,2021-07-11 08:01:23,Unoccupied,2021-07-11,8,1,6,Sun
998,2021-07-11 08:16:23,Unoccupied,2021-07-11,8,16,6,Sun
1001,2021-07-11 08:31:23,Present,2021-07-11,8,31,6,Sun
1001,2021-07-11 08:46:23,Present,2021-07-11,8,46,6,Sun
999,2021-07-11 09:01:23,Unoccupied,2021-07-11,9,1,6,Sun
1003,2021-07-11 09:16:23,Unoccupied,2021-07-11,9,16,6,Sun
1004,2021-07-11 09:31:23,Unoccupied,2021-07-11,9,31,6,Sun
1005,2021-07-11 09:46:23,Unoccupied,2021-07-11,9,46,6,Sun
1001,2021-07-11 10:01:23,Present,2021-07-11,10,1,6,Sun
1000,2021-07-11 10:16:23,Unoccupied,2021-07-11,10,16,6,Sun
1001,2021-07-11 10:31:23,Unoccupied,2021-07-11,10,31,6,Sun
1004,2021-07-11 10:46:23,Present,2021-07-11,10,46,6,Sun
1005,2021-07-11 11:01:23,Unoccupied,2021-07-11,11,1,6,Sun
1004,2021-07-11 11:16:23,Present,2021-07-11,11,16,6,Sun
998,2021-07-11 11:31:23,Unoccupied,2021-07-11,11,31,6,Sun
1004,2021-07-11 11:46:23,Unoccupied,2021-07-11,11,46,6,Sun
1004,2021-07-11 12:01:23,Unoccupied,2021-07-11,12,1,6,Sun
1001,2021-07-11 12:16:23,Unoccupied,2021-07-11,12,16,6,Sun
1003,2021-07-11 12:31:23,Unoccupied,2021-07-11,12,31,6,Sun
1002,2021-07-11 12:46:23,Present,2021-07-11,12,46,6,Sun
1005,2021-07-11 13:01:23,Present,2021-07-11,13,1,6,Sun
1000,2021-07-11 13:16:23,Present,2021-07-11,13,16,6,Sun
1005,2021-07-11 13:31:23,Unoccupied,2021-07-11,13,31,6,Sun
1000,2021-07-11 13:46:23,Unoccupied,2021-07-11,13,46,6,Sun
1005,2021-07-11 14:01:23,Present,2021-07-11,14,1,6,Sun
998,2021-07-11 14:16:23,Present,2021-07-11,14,16,6,Sun
1003,2021-07-11 14:31:23,Present,2021-07-11,14,31,6,Sun
1005,2021-07-11 14:46:23,Present,2021-07-11,14,46,6,Sun
1001,2021-07-11 15:01:23,Unoccupied,2021-07-11,15,1,6,Sun
1000,2021-07-11 15:16:23,Present,2021-07-11,15,16,6,Sun
1002,2021-07-11 15:31:23,Unoccupied,2021-07-11,15,31,6,Sun
1001,2021-07-11 15:46:23,Unoccupied,2021-07-11,15,46,6,Sun
998,2021-07-11 16:01:23,Unoccupied,2021-07-11,16,1,6,Sun
1001,2021-07-11 16:16:23,Present,2021-07-11,16,16,6,Sun
998,2021-07-11 16:31:23,Present,2021-07-11,16,31,6,Sun
1002,2021-07-11 16:46:23,Unoccupied,2021-07-11,16,46,6,Sun
1005,2021-07-11 17:01:23,Present,2021-07-11,17,1,6,Sun
1000,2021-07-11 17:16:23,Unoccupied,2021-07-11,17,16,6,Sun
1002,2021-07-11 17:31:23,Present,2021-07-11,17,31,6,Sun
1001,2021-07-11 17:46:23,Unoccupied,2021-07-11,17,46,6,Sun
1005,2021-07-11 18:01:23,Unoccupied,2021-07-11,18,1,6,Sun
1001,2021-07-11 18:16:23,Present,2021-07-11,18,16,6,Sun
998,2021-07-11 18:31:23,Unoccupied,2021-07-11,18,31,6,Sun
1000,2021-07-11 18:46:23,Present,2021-07-11,18,46,6,Sun
998,2021-07-11 19:01:23,Present,2021-07-11,19,1,6,Sun
999,2021-07-11 19:16:23,Unoccupied,2021-07-11,19,16,6,Sun
1005,2021-07-11 19:31:23,Unoccupied,2021-07-11,19,31,6,Sun
1004,2021-07-11 19:46:23,Unoccupied,2021-07-11,19,46,6,Sun
1005,2021-07-11 20:01:23,Present,2021-07-11,20,1,6,Sun
999,2021-07-11 20:16:23,Present,2021-07-11,20,16,6,Sun
998,2021-07-11 20:31:23,Present,2021-07-11,20,31,6,Sun
1003,2021-07-11 20:46:23,Present,2021-07-11,20,46,6,Sun
998,2021-07-11 21:01:23,Present,2021-07-11,21,1,6,Sun
1002,2021-07-11 21:16:23,Unoccupied,2021-07-11,21,16,6,Sun
1004,2021-07-11 21:31:23,Unoccupied,2021-07-11,21,31,6,Sun
1000,2021-07-11 21:46:23,Present,2021-07-11,21,46,6,Sun
1003,2021-07-11 22:01:23,Present,2021-07-11,22,1,6,Sun
999,2021-07-11 22:16:23,Present,2021-07-11,22,16,6,Sun
999,2021-07-11 22:31:23,Present,2021-07-11,22,31,6,Sun
1000,2021-07-11 22:46:23,Unoccupied,2021-07-11,22,46,6,Sun
999,2021-07-11 23:01:23,Unoccupied,2021-07-11,23,1,6,Sun
1003,2021-07-11 23:16:23,Unoccupied,2021-07-11,23,16,6,Sun
999,2021-07-11 23:31:23,Unoccupied,2021-07-11,23,31,6,Sun
998,2021-07-11 23:46:23,Present,2021-07-11,23,46,6,Sun
1000,2021-07-12 00:01:23,Unoccupied,2021-07-12,0,1,0,Mon
1004,2021-07-12 00:16:23,Present,2021-07-12,0,16,0,Mon
999,2021-07-12 00:31:23,Unoccupied,2021-07-12,0,31,0,Mon
1001,2021-07-12 00:46:23,Unoccupied,2021-07-12,0,46,0,Mon
1003,2021-07-12 01:01:23,Unoccupied,2021-07-12,1,1,0,Mon
1004,2021-07-12 01:16:23,Unoccupied,2021-07-12,1,16,0,Mon
1002,2021-07-12 01:31:23,Present,2021-07-12,1,31,0,Mon
1001,2021-07-12 01:46:23,Present,2021-07-12,1,46,0,Mon
1004,2021-07-12 02:01:23,Present,2021-07-12,2,1,0,Mon
1001,2021-07-12 02:16:23,Present,2021-07-12,2,16,0,Mon
998,2021-07-12 02:31:23,Present,2021-07-12,2,31,0,Mon
999,2021-07-12 02:46:23,Unoccupied,2021-07-12,2,46,0,Mon
1004,2021-07-12 03:01:23,Present,2021-07-12,3,1,0,Mon
998,2021-07-12 03:16:23,Present,2021-07-12,3,16,0,Mon
1000,2021-07-12 03:31:23,Present,2021-07-12,3,31,0,Mon
998,2021-07-12 03:46:23,Present,2021-07-12,3,46,0,Mon
1004,2021-07-12 04:01:23,Unoccupied,2021-07-12,4,1,0,Mon
1001,2021-07-12 04:16:23,Present,2021-07-12,4,16,0,Mon
999,2021-07-12 04:31:23,Unoccupied,2021-07-12,4,31,0,Mon
1003,2021-07-12 04:46:23,Unoccupied,2021-07-12,4,46,0,Mon
1001,2021-07-12 05:01:23,Unoccupied,2021-07-12,5,1,0,Mon
1003,2021-07-12 05:16:23,Present,2021-07-12,5,16,0,Mon
999,2021-07-12 05:31:23,Unoccupied,2021-07-12,5,31,0,Mon
1001,2021-07-12 05:46:23,Unoccupied,2021-07-12,5,46,0,Mon
1000,2021-07-12 06:01:23,Unoccupied,2021-07-12,6,1,0,Mon
998,2021-07-12 06:16:23,Unoccupied,2021-07-12,6,16,0,Mon
1004,2021-07-12 06:31:23,Unoccupied,2021-07-12,6,31,0,Mon
998,2021-07-12 06:46:23,Present,2021-07-12,6,46,0,Mon
1004,2021-07-12 07:01:23,Present,2021-07-12,7,1,0,Mon
998,2021-07-12 07:16:23,Present,2021-07-12,7,16,0,Mon
1003,2021-07-12 07:31:23,Present,2021-07-12,7,31,0,Mon
1005,2021-07-12 07:46:23,Unoccupied,2021-07-12,7,46,0,Mon
1003,2021-07-12 08:01:23,Present,2021-07-12,8,1,0,Mon
